板块,公司全称,英文名称,注册地址,A股代码,A股简称,A股上市日期,A股总股本,A股流通股本,B股代码,B股 简 称,B股上市日期,B股总股本,B股流通股本,地      区,省    份,城     市,所属行业,公司网址,未盈利,具有表决权差异安排,具有协议控制架构
创业板,美康生物科技股份有限公司,"MEDICALSYSTEM BIOTECHNOLOGY CO., LTD",浙江省宁波市鄞州区启明南路299号,300439,美康生物,2015-04-22,"382,999,815","277,352,933",,,,0,0,华东,浙江,宁波市,C 制造业,www.nbmksw.com,-,-,-
创业板,成都运达科技股份有限公司,"Chengdu Yunda Technology Co., Ltd.",四川省成都高新区新达路11号,300440,运达科技,2015-04-23,"444,713,000","443,281,965",,,,0,0,西南,四川,成都市,I 信息技术,www.yd-tec.com,-,-,-
创业板,宁波鲍斯能源装备股份有限公司,"Ningbo BaoSi Energy Equipment Co., Ltd.",浙江省宁波市奉化区西坞街道尚桥路18号,300441,鲍斯股份,2015-04-23,"657,189,708","639,733,076",,,,0,0,华东,浙江,宁波市,C 制造业,www.cnbaosi.com,-,-,-
创业板,润泽智算科技集团股份有限公司,Range Intelligent Computing Technology Group Company Limited,上海市金山区张堰镇金张支路84号26幢,300442,润泽科技,2015-04-24,"1,716,961,649","418,755,876",,,,0,0,华东,上海,上海市,C 制造业,www.cn-pls.com,-,-,-
创业板,金雷科技股份公司,"Jinlei Technology Co., Ltd.",山东省济南市钢城区双元大街18号,300443,金雷股份,2015-04-22,"325,453,898","184,392,931",,,,0,0,华东,山东,济南市,C 制造业,www.jinleiwind.com,-,-,-
创业板,北京双杰电气股份有限公司,"Beijing SOJO Electric Co., Ltd.",北京市海淀区上地三街9号D座1111,300444,双杰电气,2015-04-23,"798,625,090","592,300,893",,,,0,0,华北,北京,北京市,C 制造业,www.sojoline.com,-,-,-
创业板,北京康斯特仪表科技股份有限公司,Beijing ConST Instruments Technology Inc.,北京市海淀区丰秀中路3号院5号楼,300445,康斯特,2015-04-24,"212,430,013","138,205,963",,,,0,0,华北,北京,北京市,C 制造业,www.constgroup.com,-,-,-
创业板,保定乐凯新材料股份有限公司,"Baoding Lucky Innovative Materials Co.,LTD",河北省保定市和润路569号,300446,乐凯新材,2015-04-23,"665,922,932","197,481,961",,,,0,0,华北,河北,保定市,C 制造业,maginfo.luckyfilm.com.cn,-,-,-
创业板,南京全信传输科技股份有限公司,"NANJING QUANXIN CABLE TECHNOLOGY CO.,LTD.",江苏省南京市鼓楼区汉中门大街301号01幢12层,300447,全信股份,2015-04-22,"312,310,375","201,047,575",,,,0,0,华东,江苏,南京市,C 制造业,www.qx-kj.com,-,-,-
创业板,浩云科技股份有限公司," Haoyun  Technologies Co.,Ltd",广东省广州市番禺区东环街番禺大道北555号天安总部中心22号楼101房,300448,浩云科技,2015-04-24,"676,517,079","489,937,952",,,,0,0,华南,广东,广州市,I 信息技术,www.haoyuntech.com,-,-,-
创业板,北京汉邦高科数字技术股份有限公司,Beijing Hanbang Technology Corp.,北京市海淀区地锦路9号院13号楼四层101-413,300449,汉邦高科,2015-04-22,"298,258,899","296,085,272",,,,0,0,华北,北京,北京市,C 制造业,www.hbgk.net,-,-,-
创业板,无锡先导智能装备股份有限公司,"WUXI LEAD INTELLIGENT EQUIPMENT CO.,LTD",江苏省无锡市新吴区新锡路20号（经营场所:无锡市新吴区新洲路18号）,300450,先导智能,2015-05-18,"1,566,163,034","1,451,925,154",,,,0,0,华东,江苏,无锡市,C 制造业,www.leadintelligent.com,-,-,-
创业板,创业慧康科技股份有限公司,"B-Soft Co.,Ltd",浙江省杭州市滨江区长河街道越达巷92号创业智慧大厦五楼,300451,创业慧康,2015-05-14,"1,549,124,692","1,341,649,309",,,,0,0,华东,浙江,杭州市,I 信息技术,www.bsoft.com.cn,-,-,-
创业板,安徽山河药用辅料股份有限公司,"Anhui Sunhere Pharmaceutical Excipients Co.,Ltd",安徽省淮南市经济技术开发区河滨路2号,300452,山河药辅,2015-05-15,"234,460,291","186,427,426",,,,0,0,华东,安徽,淮南市,C 制造业,www.shanhe01.com,-,-,-
创业板,江西三鑫医疗科技股份有限公司,"Jiangxi Sanxin Medtec Co.,Ltd.",江西省南昌县小蓝经济开发区富山大道999号,300453,三鑫医疗,2015-05-15,"516,587,110","358,806,633",,,,0,0,华东,江西,南昌市,C 制造业,www.sanxin-med.com,-,-,-
创业板,深信服科技股份有限公司,Sangfor Technologies Inc.,广东省深圳市南山区学苑大道1001号南山智园A1栋一层,300454,深信服,2018-05-16,"416,880,452","273,088,935",,,,0,0,华南,广东,深圳市,I 信息技术,www.sangfor.com.cn,-,-,-
创业板,北京航天神舟智能装备科技股份有限公司,"Beijing Aerospace Shenzhou Intelligent Equipment Technology Co., Ltd",北京市海淀区知春路61号9层,300455,航天智装,2015-05-15,"717,767,936","708,622,436",,,,0,0,华北,北京,北京市,C 制造业,www.cchbds.com.cn,-,-,-
创业板,北京赛微电子股份有限公司,Sai MicroElectronics Inc.,北京市西城区裕民路18号北环中心A座2607室（德胜园区）,300456,赛微电子,2015-05-14,"733,497,134","584,036,100",,,,0,0,华北,北京,北京市,C 制造业,www.smeiic.com,-,-,-
创业板,深圳市赢合科技股份有限公司,"SHENZHEN YINGHE TECHNOLOGY CO.,LTD.",广东省深圳市光明区观光路3009号招商局光明科技园A2栋1002A,300457,赢合科技,2015-05-14,"649,537,963","524,982,859",,,,0,0,华南,广东,深圳市,C 制造业,www.yhwins.com,-,-,-
创业板,珠海全志科技股份有限公司,"Allwinner Technology Co., Ltd.",广东省珠海市高新区唐家湾镇科技二路9号,300458,全志科技,2015-05-15,"631,882,692","506,442,418",,,,0,0,华南,广东,珠海市,C 制造业,www.allwinnertech.com,-,-,-
创业板,浙江金科汤姆猫文化产业股份有限公司,"Zhejiang Jinke Tom Culture Industry Co., LTD.",浙江省绍兴市上虞区曹娥街道e游小镇门户客厅2号楼4层401,300459,汤姆猫,2015-05-15,"3,515,810,939","3,061,268,627",,,,0,0,华东,浙江,绍兴市,I 信息技术,www.jinkeculture.com,-,-,-
创业板,广东惠伦晶体科技股份有限公司,"GUANGDONG FAITH LONG CRYSTAL TECHNOLOGY CO.,LTD",广东省东莞市黄江镇黄江东环路68号,300460,惠伦晶体,2015-05-15,"280,804,251","267,042,051",,,,0,0,华南,广东,东莞市,C 制造业,www.dgylec.com,-,-,-
创业板,浙江田中精机股份有限公司,"Tanac Automation Co., Ltd.",浙江省嘉善县姚庄镇新景路398号,300461,田中精机,2015-05-19,"155,741,692","81,710,995",,,,0,0,华东,浙江,嘉兴市,C 制造业,www.tanac.com.cn,-,-,-
创业板,上海华铭智能终端设备股份有限公司,"Shanghai Huaming Intelligent Terminal Equipment Co., Ltd.",上海市松江区茸梅路895号,300462,华铭智能,2015-05-27,"188,265,025","136,551,243",,,,0,0,华东,上海,上海市,C 制造业,www.hmmachine.com,-,-,-
创业板,迈克生物股份有限公司,"Maccura Biotechnology Co.,Ltd",四川省成都市高新区百川路16号,300463,迈克生物,2015-05-28,"612,469,590","495,309,053",,,,0,0,西南,四川,成都市,C 制造业,www.maccura.com,-,-,-
创业板,广东星徽精密制造股份有限公司,"GUANGDONG SACA PRECISION MANUFACTURING CO.,LTD.",广东省佛山市顺德区北滘镇北滘社区居民委员会科业路3号,300464,星徽股份,2015-06-10,"368,360,175","314,979,368",,,,0,0,华南,广东,佛山市,F 批发零售,www.sh-abc.cn,-,-,-
创业板,高伟达软件股份有限公司,"Global Infotech Co.,LTD.",北京市海淀区大慧寺8号北区20栋604房间,300465,高伟达,2015-05-28,"446,762,257","446,762,257",,,,0,0,华北,北京,北京市,I 信息技术,www.git.com.cn,-,-,-
创业板,赛摩智能科技集团股份有限公司,"Saimo Technology Co.,Ltd.",江苏省徐州经济技术开发区螺山路2号,300466,赛摩智能,2015-05-28,"535,529,908","419,986,257",,,,0,0,华东,江苏,徐州市,C 制造业,www.saimo.cn,-,-,-
创业板,四川迅游网络科技股份有限公司,"Sichuan XunYou Network Technology Co.,Ltd",中国(四川)自由贸易试验区成都高新区世纪城南路599号7栋6、7层,300467,迅游科技,2015-05-27,"203,204,897","164,806,010",,,,0,0,西南,四川,成都市,I 信息技术,www.xunyou.com,-,-,-
创业板,深圳四方精创资讯股份有限公司,"Shenzhen Forms Syntron Informaiton Co., Ltd",广东省深圳市南山区粤海街道高新区社区高新南七道8号四方精创资讯大厦3层,300468,四方精创,2015-05-27,"530,649,275","529,086,962",,,,0,0,华南,广东,深圳市,I 信息技术,www.formssi.com,-,-,-
创业板,上海信联信息发展股份有限公司,TRUST ALLIANCE INFORMATION DEVELOPMENT INC.LTD.SHANGHAI,上海市静安区江场三路26、28号6层,300469,信息发展,2015-06-11,"248,238,824","192,345,532",,,,0,0,华东,上海,上海市,I 信息技术,cesgroup.com.cn,-,-,-
创业板,中密控股股份有限公司,"Sinoseal Holding Co.,Ltd.",四川省成都市武侯区武科西四路八号,300470,中密控股,2015-06-12,"208,171,277","198,304,577",,,,0,0,西南,四川,成都市,C 制造业,www.sns-china.com,-,-,-
创业板,厚普清洁能源（集团）股份有限公司,"Houpu Clean Energy Group Co., Ltd.",中国(四川)自由贸易试验区成都高新区世纪城南路599号6栋11层3号,300471,厚普股份,2015-06-11,"385,999,052","343,013,388",,,,0,0,西南,四川,成都市,C 制造业,www.hqhop.com,-,-,-
创业板,万向新元科技股份有限公司,"New Universal Science and Technology Co.,Ltd.",江西省抚州市临川区才都工业园区科技园路666号临川高新科技产业园办公楼,300472,新元科技,2015-06-11,"275,258,621","251,357,714",,,,0,0,华东,江西,抚州市,C 制造业,www.newu.com.cn,-,-,-
创业板,阜新德尔汽车部件股份有限公司,"Fuxin Dare Automotive Parts Co., Ltd.",辽宁省阜新市经济开发区E路55号,300473,德尔股份,2015-06-12,"150,448,427","149,550,314",,,,0,0,东北,辽宁,阜新市,C 制造业,www.dare-auto.com,-,-,-
创业板,长沙景嘉微电子股份有限公司,"Changsha Jingjia Microelectronics Co.,Ltd.",湖南省长沙市长沙高新开发区岳麓西大道1698号麓谷科技创新创业园B1栋902,300474,景嘉微,2016-03-31,"457,404,901","328,892,812",,,,0,0,华中,湖南,长沙市,C 制造业,www.jingjiamicro.com,-,-,-
创业板,香农芯创科技股份有限公司,"Shannon Semiconductor Technology Co., Ltd.",安徽省宣城宁国经济技术开发区创业北路16号,300475,香农芯创,2015-06-10,"457,565,767","440,240,767",,,,0,0,华东,安徽,宣城市,F 批发零售,www.shannonxsemi.com,-,-,-
创业板,胜宏科技（惠州）股份有限公司,"Victory Giant Technology (Huizhou) Co., Ltd.",广东省惠州市惠阳区淡水镇新桥村行诚科技园,300476,胜宏科技,2015-06-11,"862,688,641","856,288,713",,,,0,0,华南,广东,惠州市,C 制造业,www.shpcb.com,-,-,-
创业板,北京合纵科技股份有限公司,"Beijing Hezong Science&Technology Co., Ltd.",北京市海淀区上地三街9号（嘉华大厦）D座1211、1212,300477,合纵科技,2015-06-10,"1,072,018,687","935,438,109",,,,0,0,华北,北京,北京市,C 制造业,www.hezong-tech.com,-,-,-
创业板,杭州高新橡塑材料股份有限公司,"Hangzhou Gaoxin Rubber & Plastic Materials Co., Ltd",浙江省杭州市余杭区径山镇后村桥路3号,300478,杭州高新,2015-06-10,"126,673,000","123,155,200",,,,0,0,华东,浙江,杭州市,C 制造业,www.gxsl.com,-,-,-
创业板,神思电子技术股份有限公司,"Synthesis Electronic Technology Co.,Ltd.",山东省济南市高新区舜华西路699号,300479,神思电子,2015-06-12,"197,040,865","197,040,865",,,,0,0,华东,山东,济南市,C 制造业,www.sdses.com,-,-,-
创业板,光力科技股份有限公司,"GL TECH CO.,LTD",河南省郑州高新开发区长椿路10号,300480,光力科技,2015-07-02,"352,070,209","245,519,411",,,,0,0,华中,河南,郑州市,C 制造业,www.gltech.cn,-,-,-
创业板,濮阳惠成电子材料股份有限公司,"Puyang Huicheng Electronic Material Co., Ltd.",河南省濮阳市胜利路西段,300481,濮阳惠成,2015-06-30,"296,382,447","293,450,583",,,,0,0,华中,河南,濮阳市,C 制造业,www.huichengchem.com,-,-,-
创业板,广州万孚生物技术股份有限公司,"GUANGZHOU WONDFO BIOTECH CO.,LTD",广东省广州市萝岗区科学城荔枝山路8号,300482,万孚生物,2015-06-30,"444,515,501","332,644,123",,,,0,0,华南,广东,广州市,C 制造业,www.wondfo.com.cn,-,-,-
创业板,首华燃气科技（上海）股份有限公司,"Sino Prima Gas Technology Co., Ltd.",上海市闵行区元江路5000号,300483,首华燃气,2015-06-30,"268,551,658","261,518,908",,,,0,0,华东,上海,上海市,B 采矿业,www.primagas.com.cn,-,-,-
创业板,深圳市蓝海华腾技术股份有限公司,"Shenzhen V&T Technologies Co., Ltd.",广东省深圳市光明区玉塘街道田寮社区光明高新园区东侧七号路中科诺数字科技工业园厂房301、401、1101,300484,蓝海华腾,2016-03-22,"208,615,900","160,172,753",,,,0,0,华南,广东,深圳市,C 制造业,www.v-t.net.cn,-,-,-
创业板,北京赛升药业股份有限公司,"Beijing Science Sun Pharmaceutical Co.,LTD.",北京市北京经济技术开发区兴盛街8号,300485,赛升药业,2015-06-26,"481,666,400","273,817,182",,,,0,0,华北,北京,北京市,C 制造业,www.ssyy.com.cn,-,-,-
创业板,东杰智能科技集团股份有限公司,"OMH SCIENCE Group Co., Ltd",山西省太原市中北高新技术产业开发区丰源路59号,300486,东杰智能,2015-06-30,"407,429,164","392,233,522",,,,0,0,华北,山西,太原市,C 制造业,www.omhgroup.com,-,-,-
创业板,西安蓝晓科技新材料股份有限公司,"SUNRESIN NEW MATERIALS CO.,LTD, XI""AN",陕西省西安市高新开发区锦业路135号,300487,蓝晓科技,2015-07-02,"502,646,509","301,918,334",,,,0,0,西北,陕西,西安市,C 制造业,www.sunresin.com,-,-,-
创业板,恒锋工具股份有限公司,"Est Tools Co., Ltd.",浙江省嘉兴市海盐县武原街道海兴东路68号,300488,恒锋工具,2015-07-01,"165,679,281","136,696,623",,,,0,0,华东,浙江,嘉兴市,C 制造业,www.esttools.com,-,-,-
创业板,光智科技股份有限公司,"Optics Technology Holding Co.,Ltd",黑龙江省哈尔滨市哈南工业新城核心区哈南第八大道5号,300489,光智科技,2015-07-01,"137,672,835","136,462,681",,,,0,0,东北,黑龙江,哈尔滨市,C 制造业,www.votinfrared.com,-,-,-
创业板,华自科技股份有限公司,"HNAC Technology Co.,Ltd.",湖南省长沙高新开发区麓谷麓松路609号,300490,华自科技,2015-12-31,"396,212,074","324,862,380",,,,0,0,华中,湖南,长沙市,C 制造业,www.cshnac.com,-,-,-
创业板,石家庄通合电子科技股份有限公司,"Shijiazhuang Tonhe Electronics Technologies Co., Ltd.",河北省石家庄高新区漓江道350号,300491,通合科技,2015-12-31,"174,041,249","154,406,892",,,,0,0,华北,河北,石家庄市,C 制造业,www.sjzthdz.com,-,-,-
创业板,华图山鼎设计股份有限公司,"Huatu Cendes CO., LTD.",四川省成都市锦江区东大街芷泉段6号1栋1单元37层8号,300492,华图山鼎,2015-12-23,"140,486,470","140,486,470",,,,0,0,西南,四川,成都市,M 科研服务,www.cendes-arch.com,-,-,-
创业板,上海润欣科技股份有限公司,"Shanghai Fortune Techgroup Co.,Ltd.",上海市徐汇区田林路200号A号楼301室,300493,润欣科技,2015-12-10,"504,603,447","500,993,047",,,,0,0,华东,上海,上海市,I 信息技术,www.fortune-co.com,-,-,-
创业板,湖北盛天网络技术股份有限公司,Hubei Century Network Technology Inc.,湖北省武汉市东湖新技术开发区光谷大道77号金融港B7栋9-11楼,300494,盛天网络,2015-12-31,"489,758,576","397,483,007",,,,0,0,华中,湖北,武汉市,I 信息技术,www.shengtian.com,-,-,-
创业板,美尚生态景观股份有限公司,"Misho Ecology & Landscape Co., Ltd.",广东省深圳市罗湖区东门街道城东社区深南东路2028号罗湖商务中心2407单元,300495,*ST美尚,2015-12-22,"674,279,488","673,338,228",,,,0,0,华南,广东,深圳市,N 公共环保,www.misho.com.cn,-,-,-
创业板,中科创达软件股份有限公司,"Thunder Software Technology Co., Ltd.",北京市海淀区清华东路9号创达大厦1层101-105室（东升地区）,300496,中科创达,2015-12-10,"458,578,824","365,799,856",,,,0,0,华北,北京,北京市,I 信息技术,www.thundersoft.com,-,-,-
创业板,江西富祥药业股份有限公司,"Jiangxi Fushine Pharmaceutical Co.,Ltd.",江西省景德镇市昌江区鱼丽工业区2号（鱼山与丽阳交界处）,300497,富祥药业,2015-12-22,"550,004,834","447,313,178",,,,0,0,华东,江西,景德镇市,C 制造业,www.fushine.cn,-,-,-
创业板,温氏食品集团股份有限公司,"WENS FOODSTUFF GROUP CO.,LTD.",广东省云浮市新兴县新城镇东堤北路9号,300498,温氏股份,2015-11-02,"6,645,790,896","5,435,541,768",,,,0,0,华南,广东,云浮市,A 农林牧渔,www.wens.com.cn,-,-,-
创业板,广州高澜节能技术股份有限公司,"Guangzhou Goaland Energy Conservation Tech Co., Ltd.",广东省广州市高新技术产业开发区科学城南云五路3号,300499,高澜股份,2016-02-02,"308,620,124","272,628,371",,,,0,0,华南,广东,广州市,C 制造业,www.goaland.com.cn,-,-,-
创业板,启迪设计集团股份有限公司,"Tus-Design Group Co.,Ltd",江苏省苏州工业园区星海街9号,300500,启迪设计,2016-02-04,"173,974,869","164,316,105",,,,0,0,华东,江苏,苏州市,M 科研服务,www.tusdesign.com,-,-,-
创业板,上海海顺新型药用包装材料股份有限公司,"Shanghai Haishun  New Pharmaceutical Packaging Co.,Ltd.",上海市松江区洞泾镇蔡家浜路18号,300501,海顺新材,2016-02-04,"193,531,505","125,194,875",,,,0,0,华东,上海,上海市,C 制造业,www.hysum.com,-,-,-
创业板,成都新易盛通信技术股份有限公司,"Eoptolink Technology Inc., Ltd",四川省成都市高新区高朋大道21号1幢六楼,300502,新易盛,2016-03-03,"709,919,026","617,617,878",,,,0,0,西南,四川,成都市,C 制造业,www.eoptolink.com,-,-,-
